Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Category,City,State,Postal Code,Region
9713,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Office Supplies,Philadelphia,Pennsylvania,19143,East
9714,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Technology,Philadelphia,Pennsylvania,19143,East
9715,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Technology,Philadelphia,Pennsylvania,19143,East
9716,CA-2017-116379,11/7/2017,11/12/2017,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Office Supplies,San Francisco,California,94122,West
9717,US-2017-144477,8/12/2017,8/14/2017,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19134,East
9718,CA-2017-108210,5/30/2017,5/31/2017,Same Day,AT-10735,Annie Thurman,Consumer,United States,Technology,Houston,Texas,77041,Central
9719,CA-2017-108210,5/30/2017,5/31/2017,Same Day,AT-10735,Annie Thurman,Consumer,United States,Technology,Houston,Texas,77041,Central
9720,CA-2018-166835,11/12/2018,11/14/2018,Second Class,DK-13375,Dennis Kane,Consumer,United States,Office Supplies,Lancaster,Pennsylvania,17602,East
9721,CA-2017-119641,9/22/2017,9/26/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Furniture,Green Bay,Wisconsin,54302,Central
9722,CA-2017-105781,2/16/2017,2/20/2017,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Furniture,New York City,New York,10024,East
9723,CA-2017-105781,2/16/2017,2/20/2017,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Technology,New York City,New York,10024,East
9724,CA-2015-101364,12/22/2015,12/26/2015,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Office Supplies,New York City,New York,10011,East
9725,CA-2016-117898,12/5/2016,12/11/2016,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Office Supplies,Bloomington,Illinois,61701,Central
9726,CA-2018-142293,9/17/2018,9/20/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,Technology,Boise,Idaho,83704,West
9727,CA-2018-167395,12/2/2018,12/4/2018,First Class,KM-16720,Kunst Miller,Consumer,United States,Office Supplies,Lowell,Massachusetts,1852,East
9728,CA-2018-167395,12/2/2018,12/4/2018,First Class,KM-16720,Kunst Miller,Consumer,United States,Technology,Lowell,Massachusetts,1852,East
9729,CA-2018-167395,12/2/2018,12/4/2018,First Class,KM-16720,Kunst Miller,Consumer,United States,Office Supplies,Lowell,Massachusetts,1852,East
9730,CA-2015-111962,9/29/2015,10/4/2015,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Office Supplies,Seattle,Washington,98115,West
9731,CA-2015-111962,9/29/2015,10/4/2015,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Office Supplies,Seattle,Washington,98115,West
9732,CA-2018-124261,11/14/2018,11/19/2018,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Office Supplies,Los Angeles,California,90049,West
9733,CA-2015-114321,8/20/2015,8/25/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Furniture,Hampton,Virginia,23666,South
9734,CA-2015-114321,8/20/2015,8/25/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Office Supplies,Hampton,Virginia,23666,South
9735,CA-2015-114321,8/20/2015,8/25/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Office Supplies,Hampton,Virginia,23666,South
9736,CA-2015-128062,11/19/2015,11/22/2015,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19134,East
9737,US-2016-100069,6/29/2016,7/3/2016,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Technology,Omaha,Nebraska,68104,Central
9738,CA-2018-129294,3/16/2018,3/21/2018,Standard Class,KD-16615,Ken Dana,Corporate,United States,Office Supplies,Los Angeles,California,90032,West
9739,CA-2018-129294,3/16/2018,3/21/2018,Standard Class,KD-16615,Ken Dana,Corporate,United States,Office Supplies,Los Angeles,California,90032,West
9740,CA-2018-129294,3/16/2018,3/21/2018,Standard Class,KD-16615,Ken Dana,Corporate,United States,Office Supplies,Los Angeles,California,90032,West
9741,CA-2018-129294,3/16/2018,3/21/2018,Standard Class,KD-16615,Ken Dana,Corporate,United States,Office Supplies,Los Angeles,California,90032,West
9742,CA-2016-117086,11/8/2016,11/12/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Furniture,Burlington,Vermont,5408,East
9743,CA-2018-131303,11/28/2018,12/2/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Office Supplies,San Diego,California,92037,West
9744,CA-2017-137127,6/16/2017,6/22/2017,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Office Supplies,Newark,Delaware,19711,East
9745,CA-2018-141782,1/21/2018,1/25/2018,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Office Supplies,Aurora,Illinois,60505,Central
9746,CA-2018-137505,11/24/2018,11/24/2018,Same Day,BP-11290,Beth Paige,Consumer,United States,Furniture,Los Angeles,California,90008,West
9747,CA-2018-137505,11/24/2018,11/24/2018,Same Day,BP-11290,Beth Paige,Consumer,United States,Furniture,Los Angeles,California,90008,West
9748,US-2015-140914,11/11/2015,11/15/2015,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Furniture,Chicago,Illinois,60653,Central
9749,US-2015-140914,11/11/2015,11/15/2015,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Furniture,Chicago,Illinois,60653,Central
9750,CA-2017-158358,3/4/2017,3/8/2017,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,Technology,Dover,New Hampshire,3820,East
9751,CA-2017-113390,10/11/2017,10/15/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Office Supplies,Chicago,Illinois,60610,Central
9752,CA-2017-113390,10/11/2017,10/15/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Office Supplies,Chicago,Illinois,60610,Central
9753,US-2017-158680,7/1/2017,7/2/2017,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Office Supplies,Seattle,Washington,98115,West
9754,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Office Supplies,Richmond,Virginia,23223,South
9755,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Office Supplies,Richmond,Virginia,23223,South
9756,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Office Supplies,Richmond,Virginia,23223,South
9757,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Furniture,Richmond,Virginia,23223,South
9758,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Technology,Richmond,Virginia,23223,South
9759,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Office Supplies,Richmond,Virginia,23223,South
9760,CA-2017-146913,10/31/2017,11/5/2017,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Furniture,San Francisco,California,94109,West
9761,CA-2018-159135,11/4/2018,11/8/2018,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Office Supplies,Springdale,Arkansas,72762,South
9762,CA-2015-121762,2/14/2015,2/18/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Technology,Seattle,Washington,98103,West
9763,CA-2015-121762,2/14/2015,2/18/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Office Supplies,Seattle,Washington,98103,West
9764,CA-2015-121762,2/14/2015,2/18/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Office Supplies,Seattle,Washington,98103,West
9765,CA-2015-123855,6/18/2015,6/23/2015,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Technology,Los Angeles,California,90036,West
9766,CA-2018-101959,2/28/2018,3/6/2018,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Office Supplies,Middletown,Connecticut,6457,East
9767,CA-2018-101959,2/28/2018,3/6/2018,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Office Supplies,Middletown,Connecticut,6457,East
9768,CA-2018-102659,12/9/2018,12/15/2018,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Office Supplies,Grand Rapids,Michigan,49505,Central
9769,CA-2018-142328,12/7/2018,12/14/2018,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Office Supplies,San Francisco,California,94122,West
9770,CA-2017-123533,11/24/2017,11/30/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Furniture,Hialeah,Florida,33012,South
9771,CA-2017-123533,11/24/2017,11/30/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Office Supplies,Hialeah,Florida,33012,South
9772,CA-2017-123533,11/24/2017,11/30/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Office Supplies,Hialeah,Florida,33012,South
9773,CA-2017-104983,7/3/2017,7/3/2017,Same Day,FM-14215,Filia McAdams,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19143,East
9774,CA-2017-160234,6/26/2017,7/3/2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Technology,Atlanta,Georgia,30318,South
9775,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Luke Foster,Consumer,United States,Office Supplies,San Antonio,Texas,78207,Central
9776,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Luke Foster,Consumer,United States,Furniture,San Antonio,Texas,78207,Central
9777,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Luke Foster,Consumer,United States,Office Supplies,San Antonio,Texas,78207,Central
9778,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Luke Foster,Consumer,United States,Technology,San Antonio,Texas,78207,Central
9779,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Luke Foster,Consumer,United States,Office Supplies,San Antonio,Texas,78207,Central
9780,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Luke Foster,Consumer,United States,Office Supplies,San Antonio,Texas,78207,Central
9781,CA-2017-153178,9/14/2017,9/18/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Technology,Long Beach,New York,11561,East
9782,CA-2017-153178,9/14/2017,9/18/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Office Supplies,Long Beach,New York,11561,East
9783,CA-2016-149748,5/31/2016,6/2/2016,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Office Supplies,Paterson,New Jersey,7501,East
9784,CA-2016-149748,5/31/2016,6/2/2016,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Office Supplies,Paterson,New Jersey,7501,East
9785,CA-2016-149748,5/31/2016,6/2/2016,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Furniture,Paterson,New Jersey,7501,East
9786,CA-2016-155635,5/9/2016,5/13/2016,Standard Class,ME-17725,Max Engle,Consumer,United States,Office Supplies,Louisville,Kentucky,40214,South
9787,US-2015-114377,11/5/2015,11/5/2015,Same Day,BG-11035,Barry Gonzalez,Consumer,United States,Furniture,Hampton,Virginia,23666,South
9788,CA-2018-144491,3/27/2018,4/1/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Furniture,Houston,Texas,77070,Central
9789,CA-2018-144491,3/27/2018,4/1/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Furniture,Houston,Texas,77070,Central
9790,CA-2018-144491,3/27/2018,4/1/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Technology,Houston,Texas,77070,Central
9791,CA-2018-144491,3/27/2018,4/1/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Furniture,Houston,Texas,77070,Central
9792,CA-2015-127166,5/21/2015,5/23/2015,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Office Supplies,Houston,Texas,77070,Central
9793,CA-2015-127166,5/21/2015,5/23/2015,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Furniture,Houston,Texas,77070,Central
9794,CA-2015-127166,5/21/2015,5/23/2015,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Office Supplies,Houston,Texas,77070,Central
9795,CA-2015-127166,5/21/2015,5/23/2015,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Office Supplies,Houston,Texas,77070,Central
9796,CA-2017-125920,5/21/2017,5/28/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Office Supplies,Chicago,Illinois,60610,Central
9797,CA-2016-128608,1/12/2016,1/17/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Office Supplies,Toledo,Ohio,43615,East
9798,CA-2016-128608,1/12/2016,1/17/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Technology,Toledo,Ohio,43615,East
9799,CA-2016-128608,1/12/2016,1/17/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Technology,Toledo,Ohio,43615,East
9800,CA-2016-128608,1/12/2016,1/17/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Technology,Toledo,Ohio,43615,East
9801,CA-2016-128608,1/12/2016,1/17/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Technology,Toledo,Ohio,43615,East
9802,CA-2018-137918,9/29/2018,10/6/2018,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Office Supplies,Lodi,California,95240,West
9803,CA-2016-122973,7/18/2016,7/20/2016,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Office Supplies,New York City,New York,10024,East
9804,CA-2016-122973,7/18/2016,7/20/2016,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Technology,New York City,New York,10024,East
9805,CA-2016-122973,7/18/2016,7/20/2016,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Furniture,New York City,New York,10024,East
9806,CA-2017-136322,10/21/2017,10/26/2017,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Furniture,Fort Lauderdale,Florida,33311,South
9807,CA-2017-136322,10/21/2017,10/26/2017,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Office Supplies,Fort Lauderdale,Florida,33311,South
9808,CA-2018-107209,7/27/2018,8/1/2018,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Furniture,Raleigh,North Carolina,27604,South
9809,CA-2018-145093,7/21/2018,7/26/2018,Standard Class,PT-19090,Pete Takahito,Consumer,United States,Office Supplies,Chicago,Illinois,60623,Central
9810,US-2015-139640,11/7/2015,11/11/2015,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Office Supplies,Portland,Oregon,97206,West
9811,US-2015-139640,11/7/2015,11/11/2015,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Office Supplies,Portland,Oregon,97206,West
9812,CA-2017-117583,11/27/2017,11/30/2017,First Class,CB-12025,Cassandra Brandow,Consumer,United States,Office Supplies,East Orange,New Jersey,7017,East
9813,CA-2017-117583,11/27/2017,11/30/2017,First Class,CB-12025,Cassandra Brandow,Consumer,United States,Office Supplies,East Orange,New Jersey,7017,East
9814,CA-2017-117583,11/27/2017,11/30/2017,First Class,CB-12025,Cassandra Brandow,Consumer,United States,Office Supplies,East Orange,New Jersey,7017,East
9815,CA-2017-117583,11/27/2017,11/30/2017,First Class,CB-12025,Cassandra Brandow,Consumer,United States,Office Supplies,East Orange,New Jersey,7017,East
9816,CA-2016-162201,6/8/2016,6/12/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Saint Petersburg,Florida,33710,South
9817,CA-2016-162201,6/8/2016,6/12/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Saint Petersburg,Florida,33710,South
9818,CA-2016-162201,6/8/2016,6/12/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Furniture,Saint Petersburg,Florida,33710,South
9819,CA-2016-162201,6/8/2016,6/12/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Saint Petersburg,Florida,33710,South
9820,CA-2016-162201,6/8/2016,6/12/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Saint Petersburg,Florida,33710,South
9821,CA-2016-162201,6/8/2016,6/12/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Saint Petersburg,Florida,33710,South
9822,CA-2016-162201,6/8/2016,6/12/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Office Supplies,Saint Petersburg,Florida,33710,South
9823,US-2015-164406,8/15/2015,8/19/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Office Supplies,San Francisco,California,94122,West
9824,US-2015-164406,8/15/2015,8/19/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Office Supplies,San Francisco,California,94122,West
9825,US-2015-164406,8/15/2015,8/19/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Office Supplies,San Francisco,California,94122,West
9826,US-2015-164406,8/15/2015,8/19/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Office Supplies,San Francisco,California,94122,West
9827,US-2015-164406,8/15/2015,8/19/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Furniture,San Francisco,California,94122,West
9828,CA-2018-169999,6/19/2018,6/26/2018,Standard Class,JS-15685,Jim Sink,Corporate,United States,Office Supplies,New York City,New York,10035,East
9829,CA-2018-169999,6/19/2018,6/26/2018,Standard Class,JS-15685,Jim Sink,Corporate,United States,Office Supplies,New York City,New York,10035,East
9830,US-2018-152842,7/16/2018,7/23/2018,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Furniture,Charlotte,North Carolina,28205,South
9831,CA-2015-113257,12/16/2015,12/18/2015,Second Class,SC-20305,Sean Christensen,Consumer,United States,Technology,Beaumont,Texas,77705,Central
9832,CA-2015-113257,12/16/2015,12/18/2015,Second Class,SC-20305,Sean Christensen,Consumer,United States,Furniture,Beaumont,Texas,77705,Central
9833,CA-2015-133963,5/18/2015,5/22/2015,Second Class,GA-14515,George Ashbrook,Consumer,United States,Office Supplies,Dallas,Texas,75220,Central
9834,CA-2018-130302,9/14/2018,9/19/2018,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Technology,Springfield,Ohio,45503,East
